"FlowOCT_binary","breast-cancer_enc.csv",277,3,3600,11,57.0,100.0,10202.0,1061.9094109535217,0.005479969765684101
"FlowOCT_binary","breast-cancer_enc.csv",277,3,3600,9,54.99998287302683,100.0,46297.0,3600.414712905884,0.04037540942302853
