"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,3600,96.40712947485446,3821.3754873275757,0.19899710094238574,-0.3366002823279154,-1.0247857185122204,0.20098028673685486,-0.3567447975949093,-1.1963409535955711
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,1,100.0,4.125488996505737,0.592234903497951,-3.0082231990360686,-9.755781809954279,0.47942367537828484,-1.8960465186434425,-6.5182202555650814
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,1,100.0,4.150148153305054,0.592234903497951,-3.0082231990360686,-9.755781809954279,0.47942367537828484,-1.8960465186434425,-6.5182202555650814
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,2,5,1,100.0,5.126107931137085,0.5443570001150723,-2.684187378237597,-8.068770828779734,0.43856014426338635,-1.6492028746965675,-5.34104234384202
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,3,5,1,100.0,6.3373308181762695,2.918638283347057,-18.75323238770738,-3482.242325014291,5.721888581836139,-33.56411595530224,-9276.266213699413
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,1,100.0,7.182920932769775,602.2806918196808,-3977.5200951085767,-13637453.339885322,565.450272258638,-4086.9729643665346,-14443029.151447464
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,2,5,1,100.0,13.890718936920166,0.10693627815563926,0.29360489665886924,0.4431957259131617,0.10166825677467635,0.26498030787215254,0.4411299302842844
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,2,5,1,100.0,10.714164972305298,0.10693627815563926,0.29360489665886924,0.4431957259131617,0.10166825677467635,0.26498030787215254,0.4411299302842844
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,3,5,1,100.0,13.602789878845215,0.5704078733371322,-2.767975990768382,-9.397808712574692,0.5708994941300157,-3.127368597864148,-10.947360893837944
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,46.29431396038309,3607.370208978653,0.7477833631623292,-4.06096923092077,-15.704258291059642,0.6107741237082212,-2.689492958909495,-10.920865974705638
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,1,100.0,4.395124912261963,0.592234903497951,-3.0082231990360686,-9.755781809954279,0.47942367537828484,-1.8960465186434425,-6.5182202555650814
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,57.04956297259785,3604.6370208740236,0.6646692599257271,-3.3822893290708365,-12.904134994799259,0.665124745245342,-3.5162728779048833,-13.223681077171634
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,1,100.0,3.7382490634918213,0.02472781313641838,0.8326431054816006,0.9751728863585551,0.025415257177704553,0.8464744841567479,0.9758852131292114
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,43.71936341179799,3605.3980350494385,0.02047403900942643,0.8614324862468421,0.9802255504323536,0.0225308951742706,0.8638980011158577,0.9759231469576696
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,0,inf,3.879284143447876,0.02472781313641838,0.8326431054816006,0.9751728863585551,0.025415257177704553,0.8464744841567479,0.9758852131292114
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,2,5,1,100.0,7.0722527503967285,0.02317563613128579,0.8431481801474748,0.9785699236303893,0.02635515065928582,0.840796885437658,0.9757851758618314
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,3,5,1,100.0,5.050036430358887,0.02503775233962293,0.8305454487963264,0.956502797146307,4.006026791013362,-23.199138543903658,-7006.347285155396
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,2,5,1,100.0,4.113751649856567,0.02317563613128579,0.8431481801474748,0.9785699236303893,0.02635515065928582,0.840796885437658,0.9757851758618314
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,2,5,1,100.0,5.3400046825408936,0.09759324169698008,0.3553227282363698,0.5558988422356468,0.09325339160890715,0.3258163229633605,0.5293423102431245
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,1,100.0,4.279228925704956,0.09874888550316134,0.3476888256920452,0.5009083652234023,0.09180932762235286,0.3362563118102474,0.4894511120504569
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,3,5,1,100.0,8.709537029266357,0.5704078733371322,-2.767975990768382,-9.397808712574692,0.5708994941300157,-3.127368597864148,-10.947360893837944
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,2,5,1,100.0,5.430357933044434,0.09759324169698008,0.3553227282363698,0.5558988422356468,0.09325339160890715,0.3258163229633605,0.5293423102431245
