"FlowORT_binary","spect_enc_reg.csv",267,2,3600,2,54.99999967226667,55.0,5.090922461427357e-09,[inf inf inf ... inf inf inf],10254.0,59.35446214675903,-0.25943396226415105,0.20599250936329588,0.20599250936329588,0.0
"FlowORT_binary","spect_enc_reg.csv",267,2,3600,2,54.99999967226667,55.0,5.090922461427357e-09,6.009697115489221e-07,10254.0,58.6329927444458,-0.25943396226415105,0.20599250936329588,0.20599250936329588,0.0
