"FlowOCT","balance-scale_enc_reg.csv",625,3,3600,2,-92.0,92.0,0.0,inf,145075.0,985.3912861347198,0.0798285386700126,0.0904,0.1472,0.4540059347181009
"FlowOCT","balance-scale_enc_reg.csv",625,3,3600,2,-92.0,92.0,0.0,inf,145075.0,915.8806440830231,0.0798285386700126,0.0904,0.1472,0.4540059347181009
