"BendersOCT_with_p","hayes-roth_enc_reg.csv",132,15,4,5,3600,21793.58982577715,3658.3096920490266,0.06535489667565196,0.7871366012224866,0.19330484330484338,0.3516339869281043
"FlowORT_light","hayes-roth_enc_reg.csv",132,15,4,5,3600,814.9189600429505,2713.654764175415,0.059667565139263246,0.8056601519471263,0.2118233618233618,0.2781045751633987
"FlowOCT_with_p","hayes-roth_enc_reg.csv",132,15,4,5,3600,133.33323012324763,2243.0139635562896,0.059667565139263246,0.8056601519471263,0.21552706552706552,0.2663398692810458
"FlowORT_light_e_n","hayes-roth_enc_reg.csv",132,15,4,5,3600,10000.0,4.922563600540161,0.17137466307277632,0.44103065130996344,0.28703703703703703,0.011503267973856124
"BendersOCT_with_p","house-votes-84_enc_reg.csv",232,16,4,5,3600,5999.99999999999,2181.583046865463,0.003237444525582879,0.9930354661600921,0.034597613846110424,0.9146752354220494
"FlowORT_light","house-votes-84_enc_reg.csv",232,16,4,5,3600,5999.999999999987,2219.9089588165284,0.0032374825433733392,0.9930353816139869,0.043200813164251325,0.8926513051995928
"FlowOCT_with_p","house-votes-84_enc_reg.csv",232,16,4,5,3600,5999.9999999956235,2301.8437390327454,0.003237430979366475,0.9930354960213524,0.030249768732654964,0.9262040971995205
"FlowORT_light_e_n","house-votes-84_enc_reg.csv",232,16,4,5,3600,10000.0,4.2847301959991455,0.02803254867771,0.9400241869248329,0.0390379278445884,0.9013471177944862
"BendersOCT_with_p","hayes-roth_enc_reg.csv",132,15,5,5,3600,51747.50407939622,3600.0123503685,0.047358505898080015,0.845688031245196,0.19658120032542464,0.3066666554396678
"FlowORT_light","hayes-roth_enc_reg.csv",132,15,5,5,3600,9999.999999999996,3685.8653913974763,0.046406123571474014,0.8487540430750785,0.1930199374405274,0.35052289396405134
"FlowOCT_with_p","hayes-roth_enc_reg.csv",132,15,5,5,3600,9999.999999999736,3604.616961336136,0.046415099206195305,0.8488858269851178,0.20071225226765974,0.3372548963471907
"FlowORT_light_e_n","hayes-roth_enc_reg.csv",132,15,5,5,3600,10000.0,6.568324995040894,0.42042228212039534,-0.37424856638372317,0.4199430199430199,-0.4594117647058823
"BendersOCT_with_p","monk1_enc_reg.csv",124,15,2,5,3600,0.0,0.7799377918243409,0.1673131313131313,0.6446687370600415,0.2833333333333333,0.2694444444444444
"FlowORT_light","monk1_enc_reg.csv",124,15,2,5,3600,0.0,1.3749920845031738,0.1673131313131313,0.6446687370600415,0.2833333333333333,0.2694444444444445
"FlowOCT_with_p","monk1_enc_reg.csv",124,15,2,5,3600,0.0,1.4145691871643067,0.1673131313131313,0.6446687370600415,0.2833333333333333,0.26944444444444443
"FlowORT_light_e_n","monk1_enc_reg.csv",124,15,2,5,3600,5258.89702259825,1.1237194061279296,0.20157575757575757,0.57148033126294,0.2903333333333334,0.24055555555555555
"BendersOCT_with_p","hayes-roth_enc_reg.csv",132,15,2,5,3600,0.0,2.5107397556304933,0.18843665768194082,0.38503463897708334,0.2877492877492879,0.019084967320261124
"FlowORT_light","hayes-roth_enc_reg.csv",132,15,2,5,3600,0.0,1.98078293800354,0.1884366576819407,0.3850346389770838,0.28774928774928776,0.019084967320261458
"FlowOCT_with_p","hayes-roth_enc_reg.csv",132,15,2,5,3600,0.0,1.5291576385498047,0.1884366576819407,0.3850346389770838,0.28774928774928776,0.019084967320261416
"FlowORT_light_e_n","hayes-roth_enc_reg.csv",132,15,2,5,3600,0.0,0.775398588180542,0.1884366576819407,0.3850346389770838,0.28774928774928776,0.019084967320261458
"BendersOCT_with_p","house-votes-84_enc_reg.csv",232,16,2,5,3600,0.0,1.011860990524292,0.030183086312118572,0.9350859153198947,0.030342275670675302,0.9213972431077695
"FlowORT_light","house-votes-84_enc_reg.csv",232,16,2,5,3600,0.0,1.5448903560638427,0.0301830863121186,0.9350859153198947,0.03034227567067533,0.9213972431077693
"FlowOCT_with_p","house-votes-84_enc_reg.csv",232,16,2,5,3600,0.0,1.8091198444366454,0.030183086312118572,0.9350859153198947,0.030342275670675302,0.9213972431077695
"FlowORT_light_e_n","house-votes-84_enc_reg.csv",232,16,2,5,3600,0.0,1.49320387840271,0.03018311828220422,0.9350858506847215,0.030342316950281684,0.9213971244289011
"BendersOCT_with_p","breast-cancer_enc_reg.csv",277,38,2,5,3600,0.0,42.65968995094299,0.22023154376095552,0.24686875313740986,0.26370129870129866,0.09567460317460322
"FlowORT_light","breast-cancer_enc_reg.csv",277,38,2,5,3600,0.0,111.456831741333,0.22023154376095552,0.24686875313740986,0.27798701298701295,0.04043650793650797
"FlowOCT_with_p","breast-cancer_enc_reg.csv",277,38,2,5,3600,0.0,38.37519173622131,0.22023154376095552,0.24686875313740986,0.26720779220779217,0.08011904761904765
"FlowORT_light_e_n","breast-cancer_enc_reg.csv",277,38,2,5,3600,10000.0,2.459783411026001,0.23195956137132606,0.20699555833884192,0.2349350649350649,0.19619047619047622
"BendersOCT_with_p","balance-scale_enc_reg.csv",625,20,2,5,3600,0.0,30.001668310165407,0.1684,0.37520002794653684,0.17840000000000003,0.3222795189208852
"FlowORT_light","balance-scale_enc_reg.csv",625,20,2,5,3600,0.0,21.33056836128235,0.1684,0.37520002794653684,0.17840000000000003,0.3222795189208852
"FlowOCT_with_p","balance-scale_enc_reg.csv",625,20,2,5,3600,0.0,53.940104722976685,0.1684,0.37520002794653684,0.17839999999999998,0.3222795189208852
"FlowORT_light_e_n","balance-scale_enc_reg.csv",625,20,2,5,3600,10000.0,2.735965061187744,0.20939999999999998,0.22411513461129956,0.22800000000000004,0.13406494938753005
"BendersOCT_with_p","car_evaluation_enc_reg.csv",1728,19,2,5,3600,0.0,95.7095193862915,0.08661292331002993,0.37369126317794726,0.08661696126888388,0.3721733872597097
"FlowORT_light","car_evaluation_enc_reg.csv",1728,19,2,5,3600,0.0,64.22344784736633,0.08661292331002993,0.37369126317794726,0.08661696126888385,0.3721733872597097
