"BendersOCT_with_p","soybean-small_enc_reg.csv",47,45,5,5,3600,5708141364.796866,3600.030824756622,5.948768844974853e-08,0.9999998273602557,0.0629630131691537,0.786110926424478
"FlowORT_light","soybean-small_enc_reg.csv",47,45,5,5,3600,0.0,16.888250827789307,1.2987872197037393e-16,0.9999999999999997,0.028888888888889012,0.896428571428571
"FlowOCT_with_p","soybean-small_enc_reg.csv",47,45,5,5,3600,0.0,4.469728755950928,2.937432184641239e-18,1.0,0.06592592592592593,0.7936507936507937
"FlowORT_light_e_n","soybean-small_enc_reg.csv",47,45,5,5,3600,inf,15.342215061187744,0.5740635372214319,-0.7361650028213489,0.5681481481481481,-1.0265873015873015
"BendersOCT_with_p","balance-scale_enc_reg.csv",625,20,3,5,3600,5540.436196976967,3600.021006011963,0.14880000000000024,0.44780360158138366,0.18160000000000026,0.31142400715455654
"FlowORT_light","balance-scale_enc_reg.csv",625,20,3,5,3600,1049.1879821844334,3609.588314771652,0.14420000000000002,0.46489465899612104,0.18,0.3166682073987577
"FlowOCT_with_p","balance-scale_enc_reg.csv",625,20,3,5,3600,6756.584177493912,3604.808821821213,0.1484,0.44936708737826664,0.17359999999999998,0.34170238153160354
"FlowORT_light_e_n","balance-scale_enc_reg.csv",625,20,3,5,3600,inf,12.042043876647949,0.6911999999999999,-1.5639406282571808,0.6912,-1.6254326097684733
"BendersOCT_with_p","tic-tac-toe_enc_reg.csv",958,27,3,5,3600,8567.481416011546,3600.0277230262755,0.2233836349957959,0.3553539149543189,0.2672938481675393,0.22810953667001863
"FlowORT_light","tic-tac-toe_enc_reg.csv",958,27,3,5,3600,9994.011976047905,3621.733640575409,0.22781989440395423,0.3426640528487993,0.2610111256544502,0.24677643108787248
"FlowOCT_with_p","tic-tac-toe_enc_reg.csv",958,27,3,5,3600,9999.999999999107,3607.256518936157,0.22938749527677263,0.338336806631459,0.26308355148342055,0.23943971612392642
"FlowORT_light_e_n","tic-tac-toe_enc_reg.csv",958,27,3,5,3600,inf,24.34274263381958,0.6534448071731782,-0.8859424607933042,0.6534467713787085,-0.8919739433727745
"BendersOCT_with_p","kr-vs-kp_enc_reg.csv",3196,38,3,5,3600,10000.0,3600.0755199432374,0.08150641125683401,0.829241307451845,0.08291960093896714,0.8272403060904097
"FlowORT_light","kr-vs-kp_enc_reg.csv",3196,38,3,5,3600,10000.0,3694.5546527385713,0.138537893156532,0.7100172663529641,0.14327464788732414,0.7000730677718932
"FlowOCT_with_p","kr-vs-kp_enc_reg.csv",3196,38,3,5,3600,9999.999999997874,3626.263653707504,0.21041193495654326,0.5590576890527726,0.21122505868544605,0.559856045405205
"FlowORT_light_e_n","kr-vs-kp_enc_reg.csv",3196,38,3,5,3600,inf,105.70072703361511,0.5222151839468567,-0.09303624415074449,0.5222139084507043,-0.09367631248174649
"BendersOCT_with_p","monk2_enc_reg.csv",169,15,4,5,3600,7732.9787664141,3600.0197246074677,0.1701416166121988,0.5528032315452011,0.3907308400623878,-0.07291708868631155
"FlowORT_light","monk2_enc_reg.csv",169,15,4,5,3600,8655.950463921457,3609.3588703632354,0.17309368191721136,0.543326119126896,0.40338680926916226,-0.08259990009990034
"FlowOCT_with_p","monk2_enc_reg.csv",169,15,4,5,3600,9328.54842361536,3603.6965285301208,0.1730718954248366,0.5431437086364944,0.3850267379679145,-0.03901598401598396
"FlowORT_light_e_n","monk2_enc_reg.csv",169,15,4,5,3600,10000.0,8.267512845993043,0.3520697167755991,0.07146596374398814,0.4267379679144385,-0.12189060939060936
"BendersOCT_with_p","breast-cancer_enc_reg.csv",277,38,4,5,3600,10000.0,3600.0325140476225,0.1462110038862392,0.49956888015356676,0.2743507208658008,0.05345216243386246
"FlowORT_light","breast-cancer_enc_reg.csv",277,38,4,5,3600,10000.0,3627.3726189613344,0.15613713260772089,0.46590229008139444,0.27798701298701306,0.0437301587301586
