"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,80.84848475702294,3603.291576862335,0.020483958428457242,0.8613653519978381,0.9804273016235476,0.022885647913271565,0.861755052222163,0.9758798163205956,""
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,2,5,3600,100.0,3605.687294960022,0.020839219180019262,0.8589609608049054,0.9704095989273454,0.023778671521096657,0.8563605795598197,0.9746999965349641,""
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,3,5,3600,100.0,3611.0639419555664,0.07945635985966627,0.46224239230173225,0.4901783326902358,0.07707347441906635,0.5344235615920072,0.6094774252999069,""
"FlowORT_light_continuous","abalone_reg.csv",4176,7,1,5,3600,100.0,3613.0436248779297,0.08016162578827261,0.055948212603037395,0.2964972945720491,0.07848366234736641,0.02227484394509993,0.2728713839117447,""
"FlowORT_light_continuous","abalone_reg.csv",4176,7,2,5,3600,100.0,3624.7475180625916,0.06726464684478958,0.20783405453661474,0.3919491811255158,0.06586695517762152,0.17944987397670653,0.37921111857789813,""
"FlowORT_light_continuous","auto-mpg_reg.csv",391,7,2,5,3600,0.0,8.130350828170776,0.9000221498088373,-2.137507382573824,-735.1745416062676,0.2911392405063307,0.02127659574467544,-0.5083532219570415,""
"FlowORT_light_continuous","abalone_reg.csv",4176,7,3,5,3600,100.0,3634.8163480758667,0.055856376123428524,0.34218759664235576,0.5181532128755841,0.054894147628910914,0.31614571170965944,0.5384953185110016,""
"FlowORT_light_continuous","auto-mpg_reg.csv",391,7,3,5,3600,0.0,151.1296730041504,6.943010494689963,-23.20356731109797,-5841.187998866399,6.604594515150914,-21.20267943391158,-5018.961893446257,""
"FlowORT_light_continuous","auto-mpg_reg.csv",391,7,1,5,3600,100.0,3604.3411169052124,0.3246113847721979,-0.13160616814442183,-0.39552379842957297,0.3869248774550062,-0.30072618378491445,-0.6395511525597422,""
"FlowORT_light_continuous","winequality-white_reg.csv",4897,11,2,5,3600,100.0,3641.5303859710693,0.09327602583670204,0.10814761626764435,0.31796070795268006,0.09719846529537551,0.0928143239098328,0.2935822196490915,""
"FlowORT_light_continuous","winequality-white_reg.csv",4897,11,3,5,3600,100.0,3665.7123062610626,0.09180676572881163,0.12219584696562635,0.25462077117538817,0.09442770298601183,0.11867477213056032,0.2752010296292732,""
"FlowORT_light_continuous","winequality-white_reg.csv",4897,11,1,5,3600,100.0,3627.783511161804,0.11908654428716284,-0.13863790229326622,-0.11144315655033554,0.1156108557834317,-0.07903465397869103,-0.03994245238600791,""
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,2,5,3600,100.0,3608.069049835205,0.10468178817641131,0.3084975103660752,0.4340297746811874,0.09723227826710105,0.29705060847885945,0.44655975282875715,""
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,3,5,3600,100.0,3611.1711070537567,0.11847490432738779,0.217383532238986,0.2371422543865186,0.12011957891957573,0.13158483565162626,0.15957008427126873,""
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,3600,100.0,3605.4124138355255,0.12383668509892229,0.18196490960197897,0.23770195394999205,0.12131659362652723,0.1229309115135746,0.17425658640972874,""
