"FlowORT_light_continuous","abalone_reg.csv",4176,7,1,5,0,inf,11.672779083251953,0.05806415725186824,0.5189627452693107,0.056567033257232995,0.5359363151455112,"[True]",10.238594055175781
"FlowORT_light_continuous","abalone_reg.csv",4176,7,1,5,3600,100.0,3611.1311461925507,0.05531900978614895,0.5172172875514728,0.05314117829695637,0.5533597955904157,"[True]",9.70901107788086
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,3600,100.0,3606.5385637283325,0.08449510299988229,0.634147017002163,0.08113861692333739,0.6263645887142599,"[True]",5.794173955917358
"FlowORT_light_continuous","auto-mpg_reg.csv",391,7,1,5,3600,100.0,3605.2664999961853,0.1476626397113129,0.4829097489657882,0.1828602655517256,0.41355961778529127,"[True]",4.830298900604248
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,80.05861411045976,3605.406824827194,0.01979371890473706,0.9836187360987945,0.02065620899808186,0.9860692863480071,"[True]",5.1295249462127686
"FlowORT_light_continuous","winequality-white_reg.csv",4897,11,1,5,3600,100.0,3646.466365814209,0.10458684367288087,-0.0154021673322986,0.10714285714285764,-0.0372478013450821,"[True]",39.251622915267944
"FlowORT_light_continuous","abalone_reg.csv",4176,7,1,5,3600,100.0,3602.043843984604,0.05439996550262236,0.5408687065652009,0.052456815057516384,0.5730139728821365,"[]",0
"FlowORT_light_continuous","airfoil_self_noise_reg.csv",1502,5,1,5,3600,100.0,3600.6260499954224,0.08449510299988229,0.634147017002163,0.08113861692333739,0.6263645887142599,"[]",0
"FlowORT_light_continuous","auto-mpg_reg.csv",391,7,1,5,3600,100.0,3600.201625108719,0.20292872013690103,0.17743046959132647,0.2434779896451326,0.023601519355579637,"[]",0
"FlowORT_light_continuous","yacht_hydrodynamics_reg.csv",307,6,1,5,3600,76.34571379202558,3600.1678671836853,0.020153912886598246,0.982032201029345,0.020447771419626705,0.9860078933554665,"[]",0
"FlowORT_light_continuous","winequality-white_reg.csv",4897,11,1,5,3600,100.0,3602.9079570770264,0.10458684367288087,-0.0154021673322986,0.10714285714285764,-0.0372478013450821,"[]",0
