"BendersOCT_with_p","balance-scale_enc_reg.csv",625,20,4,5,3600,18333.12440946433,3619.459081077576,0.13120000000000012,0.5133489289433624,0.1584000000000001,0.40385633657929637
"FlowORT_light","balance-scale_enc_reg.csv",625,20,4,5,3600,7559.8414265404745,3615.499416208267,0.12780000000002403,0.5258135355781495,0.1640000000000172,0.37701691098269535
"FlowOCT_with_p","balance-scale_enc_reg.csv",625,20,4,5,3600,9983.99999999319,3604.9547914505006,0.126800000004,0.5294561487764078,0.168800000016,0.3588574833784877
"FlowORT_light_e_n","balance-scale_enc_reg.csv",625,20,4,5,3600,inf,18.899892854690552,0.6911999999999999,-1.5639406282571808,0.6912,-1.6254326097684733
"BendersOCT_with_p","tic-tac-toe_enc_reg.csv",958,27,2,5,3600,0.0,765.7485288143158,0.2886223835022348,0.16709685865474908,0.3225403577661431,0.06681288914488945
"FlowORT_light","tic-tac-toe_enc_reg.csv",958,27,2,5,3600,0.0,1008.8966509819031,0.2886223835022348,0.16709685865474908,0.3309173211169284,0.04328347738018359
"FlowOCT_with_p","tic-tac-toe_enc_reg.csv",958,27,2,5,3600,0.0,1608.994664335251,0.2886223835022348,0.16709685865474908,0.3225403577661431,0.06681288914488945
"FlowORT_light_e_n","tic-tac-toe_enc_reg.csv",958,27,2,5,3600,10000.0,5.755671405792237,0.6534448071731782,-0.8859424607933042,0.6534467713787085,-0.8919739433727745
"BendersOCT_with_p","soybean-small_enc_reg.csv",47,45,2,5,3600,0.0,24.47950677871704,7.015447046932164e-09,0.9999999783848391,0.006666674071859191,0.9714285492129939
"FlowORT_light","soybean-small_enc_reg.csv",47,45,2,5,3600,0.0,1.2044747352600098,1.6245895098604534e-16,0.9999999999999994,0.006666666666666825,0.9714285714285709
"FlowOCT_with_p","soybean-small_enc_reg.csv",47,45,2,5,3600,0.0,0.6980657577514648,7.897112709300278e-17,0.9999999999999998,0.007407407407407457,0.9777777777777776
"FlowORT_light_e_n","soybean-small_enc_reg.csv",47,45,2,5,3600,4000.0,1.248147201538086,0.017828354670460525,0.9481781376518204,0.03333333333333398,0.8714285714285687
"BendersOCT_with_p","monk2_enc_reg.csv",169,15,2,5,3600,0.0,6.966445255279541,0.3269281045751634,0.13590311176881653,0.40873440285204987,-0.09365384615384617
"FlowORT_light","monk2_enc_reg.csv",169,15,2,5,3600,0.0,13.54404845237732,0.3269281045751634,0.13590311176881653,0.40873440285204987,-0.09365384615384617
"FlowOCT_with_p","monk2_enc_reg.csv",169,15,2,5,3600,0.0,14.391422891616822,0.3269281045751634,0.13590311176881653,0.40873440285204987,-0.09365384615384617
"FlowORT_light_e_n","monk2_enc_reg.csv",169,15,2,5,3600,10000.0,1.4779367446899414,0.3476470588235294,0.08225354544333456,0.4383244206773618,-0.14975274725274726
"BendersOCT_with_p","monk3_enc_reg.csv",122,15,2,5,3600,0.0,0.5898320198059082,0.06557963391542185,0.8660460992907801,0.06566666666666669,0.8636363636363635
"FlowORT_light","monk3_enc_reg.csv",122,15,2,5,3600,0.0,1.0466373443603516,0.06557963391542183,0.8660460992907801,0.06566666666666668,0.8636363636363636
"FlowOCT_with_p","monk3_enc_reg.csv",122,15,2,5,3600,0.0,0.9785125732421875,0.06557963391542183,0.8660460992907801,0.06566666666666666,0.8636363636363636
"FlowORT_light_e_n","monk3_enc_reg.csv",122,15,2,5,3600,0.0,0.7286147594451904,0.06557963391542185,0.8660460992907801,0.06566666666666668,0.8636363636363635
"BendersOCT_with_p","balance-scale_enc_reg.csv",625,20,5,5,3600,29470.048814915473,3644.4641283512115,0.1160000000757592,0.5696572706816487,0.15680000025454696,0.40623139144562215
"FlowORT_light","balance-scale_enc_reg.csv",625,20,5,5,3600,10000.0,3654.8011954784392,0.11020000000001282,0.5913057144989134,0.14720000000001132,0.44295647953139017
