"FlowORT","balance-scale_enc_reg.csv",625,3,3600,9,7593.999999999998,94.0,0.5333157756122179,inf,28970.0,4228.388817071915,0.06354231811548872,0.092,0.1504,0.4421364985163204
"FlowORT","balance-scale_enc_reg.csv",625,3,3600,9,7591.999999999997,92.0,0.03951527924119884,inf,252494.0,3600.6484949588776,0.07982853867000206,0.0904,0.1472,0.4540059347181009
