"FlowORT_binary","balance-scale_enc_reg.csv",625,3,3600,9,93.9999985,94.0,100.0,inf,16990.0,3600.707720041275,0.06354231811548872,0.092,0.1504,0.4421364985163204
"FlowORT_binary","balance-scale_enc_reg.csv",625,3,3600,9,93.9999985,94.0,100.0,inf,25448.0,3600.6328189373016,0.06354231811548872,0.092,0.1504,0.4421364985163204
