"BendersOCT_with_p","monk3_enc_reg.csv",122,15,3,5,3600,0.0,33.75925450325012,0.04304649694929518,0.912145390070922,0.07400000000000001,0.8484848484848484
"FlowORT_light","monk3_enc_reg.csv",122,15,3,5,3600,0.0009594249629429896,84.38192663192748,0.04304649694929518,0.912145390070922,0.09,0.8121212121212121
"FlowOCT_with_p","monk3_enc_reg.csv",122,15,3,5,3600,0.0,144.25906000137329,0.04304649694929519,0.912145390070922,0.07400000000000001,0.8484848484848484
"FlowORT_light_e_n","monk3_enc_reg.csv",122,15,3,5,3600,10000.0,2.090974807739258,0.061498001262360616,0.8743794326241134,0.08966666666666667,0.8136363636363637
"BendersOCT_with_p","soybean-small_enc_reg.csv",47,45,3,5,3600,1361633344.6806204,3600.006776189804,9.68902354794526e-07,0.9999970489597215,0.01481605002425097,0.9555514866059527
"FlowORT_light","soybean-small_enc_reg.csv",47,45,3,5,3600,0.0,1.533947515487671,6.4907775692879e-17,0.9999999999999998,5.921189464667503e-17,0.9999999999999998
"FlowOCT_with_p","soybean-small_enc_reg.csv",47,45,3,5,3600,0.0,0.7265027046203614,1.3332072919963499e-15,0.9999999999999956,1.2982207901283497e-15,0.9999999999999958
"FlowORT_light_e_n","soybean-small_enc_reg.csv",47,45,3,5,3600,0.0,1.5390488147735595,1.1874490643181438e-16,0.9999999999999997,0.026666666666666793,0.8999999999999997
"BendersOCT_with_p","soybean-small_enc_reg.csv",47,45,4,5,3600,1360051898.552154,3600.012619924545,1.2338254870332513e-06,0.9999959813748216,0.02814947549668711,0.9055511305238486
"FlowORT_light","soybean-small_enc_reg.csv",47,45,4,5,3600,0.0,5.424323034286499,2.228974078173465e-16,0.9999999999999993,0.014814814814815008,0.9555555555555548
"FlowOCT_with_p","soybean-small_enc_reg.csv",47,45,4,5,3600,0.0,2.332313394546509,1.1765521384718943e-17,1.0,0.028888888888888888,0.8964285714285716
"FlowORT_light_e_n","soybean-small_enc_reg.csv",47,45,4,5,3600,0.0,5.239895582199097,2.526191678791466e-16,0.9999999999999993,2.269789294789209e-16,0.9999999999999993
