"FlowORT","house-votes-84_enc.csv",232,2,3600,2,935.0,0.0,193.0,1.4136621952056885,0.8787335722819594,0.03017241379310345,0.03017241379310345,0.0,True,True
"FlowORT","house-votes-84_enc.csv",232,2,3600,2,935.0,0.0,193.0,1.6009578704833984,0.8787335722819594,0.03017241379310345,0.03017241379310345,0.9351851851851852,0.9351851851851852,True,True
"FlowORT","house-votes-84_enc.csv",232,2,3600,2,935.0,0.0,193.0,1.8936240673065186,0.8787335722819594,0.03017241379310345,0.03017241379310345,0.06481481481481481,0.9351851851851852,True,True
"FlowORT","house-votes-84_enc.csv",232,2,3600,2,935.0,0.0,193.0,1.5322439670562744,0.8787335722819594,0.03017241379310345,0.03017241379310345,0.06481481481481481,0.9351851851851852,True,True,0.46551724137931033,0.0
"FlowORT","house-votes-84_enc.csv",232,2,3600,2,935.0,0.0,193.0,1.7013800144195557,0.8787335722819594,0.03017241379310345,0.03017241379310345,0.06481481481481481,0.9351851851851852,True,True,0.46551724137931033,0.0
"FlowORT","house-votes-84_enc.csv",232,2,3600,2,934.0,0.00892219842955107,735.0,3.1962831020355225,"(0.6708482676224612, 0.08189655172413793, 0.08189655172413793, 0.17592592592592593, 0.8240740740740741, 0.46551724137931033, 0.0)"
